"branch_name","order_hour","Weekday","Forecast PRE_FILTER (CUSTOM)"
"Salmaniyah 2 (HO)",22,"Fri",3.204210825805534
"Salmaniyah 2 (HO)",22,"Sat",0.8010527064513835
"Salmaniyah 2 (HO)",23,"Sun",0
"Salmaniyah 2 (HO)",23,"Mon",0.8010527064513835
"Salmaniyah 2 (HO)",23,"Tue",3.204210825805534
"Salmaniyah 2 (HO)",23,"Wed",0.8010527064513835
"Salmaniyah 2 (HO)",23,"Thu",0.8010527064513835
"Salmaniyah 2 (HO)",23,"Fri",1.602105412902767
"Salmaniyah 2 (HO)",23,"Sat",0
"Samer (JED)",0,"Sun",0.8010527064513835
"Samer (JED)",0,"Mon",0.8010527064513835
"Samer (JED)",0,"Tue",0.8010527064513835
"Samer (JED)",0,"Wed",0.8010527064513835
"Samer (JED)",0,"Thu",4.005263532256917
"Samer (JED)",0,"Fri",1.602105412902767
"Samer (JED)",0,"Sat",0.8010527064513835
"Samer (JED)",1,"Sun",0
"Samer (JED)",1,"Mon",0
"Samer (JED)",1,"Tue",0
"Samer (JED)",1,"Wed",0
"Samer (JED)",1,"Thu",0
"Samer (JED)",1,"Fri",0.8010527064513835
"Samer (JED)",1,"Sat",0
"Samer (JED)",2,"Sun",0
"Samer (JED)",2,"Mon",0
"Samer (JED)",2,"Tue",0
"Samer (JED)",2,"Wed",0
"Samer (JED)",2,"Thu",0.8010527064513835
"Samer (JED)",2,"Fri",0.8010527064513835
"Samer (JED)",2,"Sat",0
"Samer (JED)",3,"Sun",0
"Samer (JED)",3,"Mon",0
"Samer (JED)",3,"Tue",0
"Samer (JED)",3,"Wed",0
"Samer (JED)",3,"Thu",0
"Samer (JED)",3,"Fri",0
"Samer (JED)",3,"Sat",0
"Samer (JED)",4,"Sun",0
"Samer (JED)",4,"Mon",0
"Samer (JED)",4,"Tue",0
"Samer (JED)",4,"Wed",0
"Samer (JED)",4,"Thu",0
"Samer (JED)",4,"Fri",0
"Samer (JED)",4,"Sat",0
"Samer (JED)",5,"Sun",0
"Samer (JED)",5,"Mon",0
"Samer (JED)",5,"Tue",0
"Samer (JED)",5,"Wed",0
"Samer (JED)",5,"Thu",0
"Samer (JED)",5,"Fri",0
"Samer (JED)",5,"Sat",0
"Samer (JED)",6,"Sun",0
"Samer (JED)",6,"Mon",0
"Samer (JED)",6,"Tue",0
"Samer (JED)",6,"Wed",0
"Samer (JED)",6,"Thu",0
"Samer (JED)",6,"Fri",0
"Samer (JED)",6,"Sat",0
"Samer (JED)",7,"Sun",0
"Samer (JED)",7,"Mon",0
"Samer (JED)",7,"Tue",0
"Samer (JED)",7,"Wed",0
"Samer (JED)",7,"Thu",0
"Samer (JED)",7,"Fri",0
"Samer (JED)",7,"Sat",0
"Samer (JED)",8,"Sun",0
"Samer (JED)",8,"Mon",0
"Samer (JED)",8,"Tue",0
"Samer (JED)",8,"Wed",0
"Samer (JED)",8,"Thu",0
"Samer (JED)",8,"Fri",0
"Samer (JED)",8,"Sat",0
"Samer (JED)",9,"Sun",0
"Samer (JED)",9,"Mon",0
"Samer (JED)",9,"Tue",0
"Samer (JED)",9,"Wed",0
"Samer (JED)",9,"Thu",0
"Samer (JED)",9,"Fri",0
"Samer (JED)",9,"Sat",0
"Samer (JED)",10,"Sun",0
"Samer (JED)",10,"Mon",0
"Samer (JED)",10,"Tue",0
"Samer (JED)",10,"Wed",0
"Samer (JED)",10,"Thu",0
"Samer (JED)",10,"Fri",0
"Samer (JED)",10,"Sat",0
"Samer (JED)",11,"Sun",0.8010527064513835
"Samer (JED)",11,"Mon",0
"Samer (JED)",11,"Tue",0
"Samer (JED)",11,"Wed",0
"Samer (JED)",11,"Thu",0
"Samer (JED)",11,"Fri",0
"Samer (JED)",11,"Sat",0.8010527064513835
"Samer (JED)",12,"Sun",0
"Samer (JED)",12,"Mon",1.602105412902767
"Samer (JED)",12,"Tue",0
"Samer (JED)",12,"Wed",0
"Samer (JED)",12,"Thu",0
"Samer (JED)",12,"Fri",0.8010527064513835
"Samer (JED)",12,"Sat",0
"Samer (JED)",13,"Sun",0.8010527064513835
"Samer (JED)",13,"Mon",0
"Samer (JED)",13,"Tue",0.8010527064513835
"Samer (JED)",13,"Wed",0
"Samer (JED)",13,"Thu",0.8010527064513835
"Samer (JED)",13,"Fri",3.204210825805534
"Samer (JED)",13,"Sat",0.8010527064513835
"Samer (JED)",14,"Sun",0
"Samer (JED)",14,"Mon",0.8010527064513835
"Samer (JED)",14,"Tue",1.602105412902767
"Samer (JED)",14,"Wed",1.602105412902767
"Samer (JED)",14,"Thu",0
"Samer (JED)",14,"Fri",3.204210825805534
"Samer (JED)",14,"Sat",0.8010527064513835
"Samer (JED)",15,"Sun",0
"Samer (JED)",15,"Mon",0
"Samer (JED)",15,"Tue",1.602105412902767
"Samer (JED)",15,"Wed",0
"Samer (JED)",15,"Thu",0.8010527064513835
"Samer (JED)",15,"Fri",2.4031581193541505
"Samer (JED)",15,"Sat",0
"Samer (JED)",16,"Sun",0.8010527064513835
"Samer (JED)",16,"Mon",1.602105412902767
"Samer (JED)",16,"Tue",0
"Samer (JED)",16,"Wed",1.602105412902767
"Samer (JED)",16,"Thu",0.8010527064513835
"Samer (JED)",16,"Fri",0.8010527064513835
"Samer (JED)",16,"Sat",1.602105412902767
"Samer (JED)",17,"Sun",1.602105412902767
"Samer (JED)",17,"Mon",0.8010527064513835
"Samer (JED)",17,"Tue",0
"Samer (JED)",17,"Wed",1.602105412902767
"Samer (JED)",17,"Thu",0
"Samer (JED)",17,"Fri",2.4031581193541505
"Samer (JED)",17,"Sat",0.8010527064513835
"Samer (JED)",18,"Sun",0
"Samer (JED)",18,"Mon",0.8010527064513835
"Samer (JED)",18,"Tue",2.4031581193541505
"Samer (JED)",18,"Wed",2.4031581193541505
"Samer (JED)",18,"Thu",3.204210825805534
"Samer (JED)",18,"Fri",1.602105412902767
"Samer (JED)",18,"Sat",2.4031581193541505
"Samer (JED)",19,"Sun",1.602105412902767
"Samer (JED)",19,"Mon",0.8010527064513835
"Samer (JED)",19,"Tue",3.204210825805534
"Samer (JED)",19,"Wed",0.8010527064513835
"Samer (JED)",19,"Thu",1.602105412902767
"Samer (JED)",19,"Fri",4.005263532256917
"Samer (JED)",19,"Sat",0.8010527064513835
"Samer (JED)",20,"Sun",3.204210825805534
"Samer (JED)",20,"Mon",2.4031581193541505
"Samer (JED)",20,"Tue",3.204210825805534
"Samer (JED)",20,"Wed",4.005263532256917
"Samer (JED)",20,"Thu",3.204210825805534
"Samer (JED)",20,"Fri",2.4031581193541505
"Samer (JED)",20,"Sat",5.607368945159684
"Samer (JED)",21,"Sun",1.602105412902767
"Samer (JED)",21,"Mon",0.8010527064513835
"Samer (JED)",21,"Tue",2.4031581193541505
"Samer (JED)",21,"Wed",3.204210825805534
"Samer (JED)",21,"Thu",3.204210825805534
"Samer (JED)",21,"Fri",1.602105412902767
"Samer (JED)",21,"Sat",3.204210825805534
"Samer (JED)",22,"Sun",3.204210825805534
"Samer (JED)",22,"Mon",3.204210825805534
"Samer (JED)",22,"Tue",0.8010527064513835
"Samer (JED)",22,"Wed",1.602105412902767
"Samer (JED)",22,"Thu",6.408421651611068
"Samer (JED)",22,"Fri",4.005263532256917
"Samer (JED)",22,"Sat",2.4031581193541505
"Samer (JED)",23,"Sun",0.8010527064513835
"Samer (JED)",23,"Mon",0.8010527064513835
"Samer (JED)",23,"Tue",0.8010527064513835
"Samer (JED)",23,"Wed",0.8010527064513835
"Samer (JED)",23,"Thu",4.806316238708301
"Samer (JED)",23,"Fri",2.4031581193541505
"Samer (JED)",23,"Sat",1.602105412902767
"Samtah (JZ)",0,"Sun",0
"Samtah (JZ)",0,"Mon",0
"Samtah (JZ)",0,"Tue",0.8010527064513835
"Samtah (JZ)",0,"Wed",0
"Samtah (JZ)",0,"Thu",0.8010527064513835
"Samtah (JZ)",0,"Fri",0.8010527064513835
"Samtah (JZ)",0,"Sat",0
"Samtah (JZ)",1,"Sun",0
"Samtah (JZ)",1,"Mon",0
"Samtah (JZ)",1,"Tue",0
"Samtah (JZ)",1,"Wed",0
"Samtah (JZ)",1,"Thu",0
"Samtah (JZ)",1,"Fri",0.8010527064513835
"Samtah (JZ)",1,"Sat",0
"Samtah (JZ)",2,"Sun",0
"Samtah (JZ)",2,"Mon",0
"Samtah (JZ)",2,"Tue",0
"Samtah (JZ)",2,"Wed",0
"Samtah (JZ)",2,"Thu",0
"Samtah (JZ)",2,"Fri",0
"Samtah (JZ)",2,"Sat",0
"Samtah (JZ)",3,"Sun",0
"Samtah (JZ)",3,"Mon",0
"Samtah (JZ)",3,"Tue",0
"Samtah (JZ)",3,"Wed",0
"Samtah (JZ)",3,"Thu",0
"Samtah (JZ)",3,"Fri",0
"Samtah (JZ)",3,"Sat",0
"Samtah (JZ)",4,"Sun",0
"Samtah (JZ)",4,"Mon",0
"Samtah (JZ)",4,"Tue",0
"Samtah (JZ)",4,"Wed",0
"Samtah (JZ)",4,"Thu",0
"Samtah (JZ)",4,"Fri",0
"Samtah (JZ)",4,"Sat",0
"Samtah (JZ)",5,"Sun",0
"Samtah (JZ)",5,"Mon",0
"Samtah (JZ)",5,"Tue",0
"Samtah (JZ)",5,"Wed",0
"Samtah (JZ)",5,"Thu",0
"Samtah (JZ)",5,"Fri",0
"Samtah (JZ)",5,"Sat",0
"Samtah (JZ)",6,"Sun",0
"Samtah (JZ)",6,"Mon",0
"Samtah (JZ)",6,"Tue",0
"Samtah (JZ)",6,"Wed",0
"Samtah (JZ)",6,"Thu",0
"Samtah (JZ)",6,"Fri",0
"Samtah (JZ)",6,"Sat",0
"Samtah (JZ)",7,"Sun",0
"Samtah (JZ)",7,"Mon",0
"Samtah (JZ)",7,"Tue",0
"Samtah (JZ)",7,"Wed",0
"Samtah (JZ)",7,"Thu",0
"Samtah (JZ)",7,"Fri",0
"Samtah (JZ)",7,"Sat",0
"Samtah (JZ)",8,"Sun",0
"Samtah (JZ)",8,"Mon",0
"Samtah (JZ)",8,"Tue",0
"Samtah (JZ)",8,"Wed",0
"Samtah (JZ)",8,"Thu",0
"Samtah (JZ)",8,"Fri",0
"Samtah (JZ)",8,"Sat",0
"Samtah (JZ)",9,"Sun",0
"Samtah (JZ)",9,"Mon",0
"Samtah (JZ)",9,"Tue",0
"Samtah (JZ)",9,"Wed",0
"Samtah (JZ)",9,"Thu",0
"Samtah (JZ)",9,"Fri",0
"Samtah (JZ)",9,"Sat",0
"Samtah (JZ)",10,"Sun",0
"Samtah (JZ)",10,"Mon",0
"Samtah (JZ)",10,"Tue",0
"Samtah (JZ)",10,"Wed",0
"Samtah (JZ)",10,"Thu",0
"Samtah (JZ)",10,"Fri",0
"Samtah (JZ)",10,"Sat",0
"Samtah (JZ)",11,"Sun",0
"Samtah (JZ)",11,"Mon",0
"Samtah (JZ)",11,"Tue",0
"Samtah (JZ)",11,"Wed",1.602105412902767
"Samtah (JZ)",11,"Thu",0
"Samtah (JZ)",11,"Fri",0
"Samtah (JZ)",11,"Sat",0.8010527064513835
"Samtah (JZ)",12,"Sun",0
"Samtah (JZ)",12,"Mon",0
"Samtah (JZ)",12,"Tue",0
"Samtah (JZ)",12,"Wed",0.8010527064513835
"Samtah (JZ)",12,"Thu",0.8010527064513835
"Samtah (JZ)",12,"Fri",0
"Samtah (JZ)",12,"Sat",0
"Samtah (JZ)",13,"Sun",1.602105412902767
"Samtah (JZ)",13,"Mon",0
"Samtah (JZ)",13,"Tue",0
"Samtah (JZ)",13,"Wed",1.602105412902767
"Samtah (JZ)",13,"Thu",0.8010527064513835
"Samtah (JZ)",13,"Fri",0
"Samtah (JZ)",13,"Sat",0.8010527064513835
"Samtah (JZ)",14,"Sun",0
"Samtah (JZ)",14,"Mon",0
"Samtah (JZ)",14,"Tue",0
"Samtah (JZ)",14,"Wed",0
"Samtah (JZ)",14,"Thu",0.8010527064513835
"Samtah (JZ)",14,"Fri",0
"Samtah (JZ)",14,"Sat",0.8010527064513835
"Samtah (JZ)",15,"Sun",0
"Samtah (JZ)",15,"Mon",0.8010527064513835
"Samtah (JZ)",15,"Tue",0
"Samtah (JZ)",15,"Wed",0
"Samtah (JZ)",15,"Thu",0
"Samtah (JZ)",15,"Fri",0
"Samtah (JZ)",15,"Sat",0
"Samtah (JZ)",16,"Sun",0
"Samtah (JZ)",16,"Mon",0
"Samtah (JZ)",16,"Tue",0
"Samtah (JZ)",16,"Wed",0
"Samtah (JZ)",16,"Thu",0
"Samtah (JZ)",16,"Fri",0
"Samtah (JZ)",16,"Sat",0
"Samtah (JZ)",17,"Sun",0
"Samtah (JZ)",17,"Mon",0
"Samtah (JZ)",17,"Tue",0.8010527064513835
"Samtah (JZ)",17,"Wed",0
"Samtah (JZ)",17,"Thu",0
"Samtah (JZ)",17,"Fri",0
"Samtah (JZ)",17,"Sat",0
"Samtah (JZ)",18,"Sun",0
"Samtah (JZ)",18,"Mon",0.8010527064513835
"Samtah (JZ)",18,"Tue",0
"Samtah (JZ)",18,"Wed",0.8010527064513835
"Samtah (JZ)",18,"Thu",0
"Samtah (JZ)",18,"Fri",0
"Samtah (JZ)",18,"Sat",0
"Samtah (JZ)",19,"Sun",0
"Samtah (JZ)",19,"Mon",0.8010527064513835
"Samtah (JZ)",19,"Tue",0
"Samtah (JZ)",19,"Wed",0
"Samtah (JZ)",19,"Thu",0.8010527064513835
"Samtah (JZ)",19,"Fri",0
"Samtah (JZ)",19,"Sat",0
"Samtah (JZ)",20,"Sun",0.8010527064513835
"Samtah (JZ)",20,"Mon",0
"Samtah (JZ)",20,"Tue",3.204210825805534
"Samtah (JZ)",20,"Wed",0.8010527064513835
"Samtah (JZ)",20,"Thu",0
"Samtah (JZ)",20,"Fri",0.8010527064513835
"Samtah (JZ)",20,"Sat",0
"Samtah (JZ)",21,"Sun",0
"Samtah (JZ)",21,"Mon",0
"Samtah (JZ)",21,"Tue",0
"Samtah (JZ)",21,"Wed",0
"Samtah (JZ)",21,"Thu",1.602105412902767
"Samtah (JZ)",21,"Fri",0
"Samtah (JZ)",21,"Sat",0
"Samtah (JZ)",22,"Sun",0
"Samtah (JZ)",22,"Mon",0.8010527064513835
"Samtah (JZ)",22,"Tue",0
"Samtah (JZ)",22,"Wed",0.8010527064513835
"Samtah (JZ)",22,"Thu",0
"Samtah (JZ)",22,"Fri",1.602105412902767
"Samtah (JZ)",22,"Sat",0
"Samtah (JZ)",23,"Sun",0
"Samtah (JZ)",23,"Mon",1.602105412902767
"Samtah (JZ)",23,"Tue",0.8010527064513835
"Samtah (JZ)",23,"Wed",1.602105412902767
"Samtah (JZ)",23,"Thu",0
"Samtah (JZ)",23,"Fri",0.8010527064513835
"Samtah (JZ)",23,"Sat",0
"Sawari (JED)",0,"Sun",0
"Sawari (JED)",0,"Mon",0
"Sawari (JED)",0,"Tue",0
"Sawari (JED)",0,"Wed",0
"Sawari (JED)",0,"Thu",0.8010527064513835
"Sawari (JED)",0,"Fri",1.602105412902767
"Sawari (JED)",0,"Sat",0
"Sawari (JED)",1,"Sun",0
"Sawari (JED)",1,"Mon",0
"Sawari (JED)",1,"Tue",0
"Sawari (JED)",1,"Wed",0
"Sawari (JED)",1,"Thu",0
"Sawari (JED)",1,"Fri",2.4031581193541505
"Sawari (JED)",1,"Sat",0
"Sawari (JED)",2,"Sun",0
"Sawari (JED)",2,"Mon",0
"Sawari (JED)",2,"Tue",0
"Sawari (JED)",2,"Wed",0
"Sawari (JED)",2,"Thu",1.602105412902767
"Sawari (JED)",2,"Fri",1.602105412902767
"Sawari (JED)",2,"Sat",0
"Sawari (JED)",3,"Sun",0
"Sawari (JED)",3,"Mon",0
"Sawari (JED)",3,"Tue",0
"Sawari (JED)",3,"Wed",0
"Sawari (JED)",3,"Thu",0
"Sawari (JED)",3,"Fri",0
"Sawari (JED)",3,"Sat",0
"Sawari (JED)",4,"Sun",0
"Sawari (JED)",4,"Mon",0
"Sawari (JED)",4,"Tue",0
"Sawari (JED)",4,"Wed",0
"Sawari (JED)",4,"Thu",0
"Sawari (JED)",4,"Fri",0
"Sawari (JED)",4,"Sat",0
"Sawari (JED)",5,"Sun",0
"Sawari (JED)",5,"Mon",0
"Sawari (JED)",5,"Tue",0
"Sawari (JED)",5,"Wed",0
"Sawari (JED)",5,"Thu",0
"Sawari (JED)",5,"Fri",0
"Sawari (JED)",5,"Sat",0
"Sawari (JED)",6,"Sun",0
"Sawari (JED)",6,"Mon",0
"Sawari (JED)",6,"Tue",0
"Sawari (JED)",6,"Wed",0
"Sawari (JED)",6,"Thu",0
"Sawari (JED)",6,"Fri",0
"Sawari (JED)",6,"Sat",0
"Sawari (JED)",7,"Sun",0
"Sawari (JED)",7,"Mon",0
"Sawari (JED)",7,"Tue",0
"Sawari (JED)",7,"Wed",0
"Sawari (JED)",7,"Thu",0
"Sawari (JED)",7,"Fri",0
"Sawari (JED)",7,"Sat",0
"Sawari (JED)",8,"Sun",0
"Sawari (JED)",8,"Mon",0
"Sawari (JED)",8,"Tue",0
"Sawari (JED)",8,"Wed",0.8010527064513835
"Sawari (JED)",8,"Thu",0
"Sawari (JED)",8,"Fri",0
"Sawari (JED)",8,"Sat",0
"Sawari (JED)",9,"Sun",0
"Sawari (JED)",9,"Mon",0
"Sawari (JED)",9,"Tue",0
"Sawari (JED)",9,"Wed",0
"Sawari (JED)",9,"Thu",0
"Sawari (JED)",9,"Fri",0
"Sawari (JED)",9,"Sat",0
"Sawari (JED)",10,"Sun",0
"Sawari (JED)",10,"Mon",0
"Sawari (JED)",10,"Tue",0
"Sawari (JED)",10,"Wed",0
"Sawari (JED)",10,"Thu",0
"Sawari (JED)",10,"Fri",0.8010527064513835
"Sawari (JED)",10,"Sat",0
"Sawari (JED)",11,"Sun",0
"Sawari (JED)",11,"Mon",0.8010527064513835
"Sawari (JED)",11,"Tue",0
"Sawari (JED)",11,"Wed",0
"Sawari (JED)",11,"Thu",0
"Sawari (JED)",11,"Fri",0
"Sawari (JED)",11,"Sat",0
"Sawari (JED)",12,"Sun",1.602105412902767
"Sawari (JED)",12,"Mon",0.8010527064513835
"Sawari (JED)",12,"Tue",0.8010527064513835
"Sawari (JED)",12,"Wed",0
"Sawari (JED)",12,"Thu",1.602105412902767
"Sawari (JED)",12,"Fri",0
"Sawari (JED)",12,"Sat",1.602105412902767
"Sawari (JED)",13,"Sun",1.602105412902767
"Sawari (JED)",13,"Mon",0
"Sawari (JED)",13,"Tue",0.8010527064513835
"Sawari (JED)",13,"Wed",2.4031581193541505
"Sawari (JED)",13,"Thu",0.8010527064513835
"Sawari (JED)",13,"Fri",3.204210825805534
"Sawari (JED)",13,"Sat",1.602105412902767
"Sawari (JED)",14,"Sun",2.4031581193541505
"Sawari (JED)",14,"Mon",4.005263532256917
"Sawari (JED)",14,"Tue",2.4031581193541505
"Sawari (JED)",14,"Wed",0
"Sawari (JED)",14,"Thu",0.8010527064513835
"Sawari (JED)",14,"Fri",3.204210825805534
"Sawari (JED)",14,"Sat",0
"Sawari (JED)",15,"Sun",0.8010527064513835
"Sawari (JED)",15,"Mon",3.204210825805534
"Sawari (JED)",15,"Tue",2.4031581193541505
"Sawari (JED)",15,"Wed",0.8010527064513835
"Sawari (JED)",15,"Thu",2.4031581193541505
"Sawari (JED)",15,"Fri",3.204210825805534
"Sawari (JED)",15,"Sat",2.4031581193541505
"Sawari (JED)",16,"Sun",0.8010527064513835
"Sawari (JED)",16,"Mon",0
"Sawari (JED)",16,"Tue",0.8010527064513835
"Sawari (JED)",16,"Wed",0.8010527064513835
"Sawari (JED)",16,"Thu",1.602105412902767
"Sawari (JED)",16,"Fri",2.4031581193541505
"Sawari (JED)",16,"Sat",2.4031581193541505
"Sawari (JED)",17,"Sun",0.8010527064513835
"Sawari (JED)",17,"Mon",1.602105412902767
"Sawari (JED)",17,"Tue",2.4031581193541505
"Sawari (JED)",17,"Wed",1.602105412902767
"Sawari (JED)",17,"Thu",0.8010527064513835
"Sawari (JED)",17,"Fri",0.8010527064513835
"Sawari (JED)",17,"Sat",1.602105412902767
"Sawari (JED)",18,"Sun",2.4031581193541505
"Sawari (JED)",18,"Mon",0.8010527064513835
"Sawari (JED)",18,"Tue",1.602105412902767
"Sawari (JED)",18,"Wed",0.8010527064513835
"Sawari (JED)",18,"Thu",0.8010527064513835
"Sawari (JED)",18,"Fri",0.8010527064513835
"Sawari (JED)",18,"Sat",4.005263532256917
"Sawari (JED)",19,"Sun",0.8010527064513835
"Sawari (JED)",19,"Mon",2.4031581193541505
"Sawari (JED)",19,"Tue",2.4031581193541505
"Sawari (JED)",19,"Wed",4.806316238708301
"Sawari (JED)",19,"Thu",3.204210825805534
"Sawari (JED)",19,"Fri",1.602105412902767
"Sawari (JED)",19,"Sat",4.005263532256917
"Sawari (JED)",20,"Sun",2.4031581193541505
"Sawari (JED)",20,"Mon",3.204210825805534
"Sawari (JED)",20,"Tue",2.4031581193541505
"Sawari (JED)",20,"Wed",3.204210825805534
"Sawari (JED)",20,"Thu",5.607368945159684
"Sawari (JED)",20,"Fri",0.8010527064513835
"Sawari (JED)",20,"Sat",2.4031581193541505
"Sawari (JED)",21,"Sun",2.4031581193541505
"Sawari (JED)",21,"Mon",1.602105412902767
"Sawari (JED)",21,"Tue",1.602105412902767
"Sawari (JED)",21,"Wed",4.806316238708301
"Sawari (JED)",21,"Thu",4.806316238708301
"Sawari (JED)",21,"Fri",7.209474358062451
"Sawari (JED)",21,"Sat",2.4031581193541505
"Sawari (JED)",22,"Sun",0.8010527064513835
"Sawari (JED)",22,"Mon",0.8010527064513835
"Sawari (JED)",22,"Tue",0.8010527064513835
"Sawari (JED)",22,"Wed",1.602105412902767
"Sawari (JED)",22,"Thu",2.4031581193541505
"Sawari (JED)",22,"Fri",5.607368945159684
"Sawari (JED)",22,"Sat",1.602105412902767
"Sawari (JED)",23,"Sun",1.602105412902767
"Sawari (JED)",23,"Mon",0
"Sawari (JED)",23,"Tue",2.4031581193541505
"Sawari (JED)",23,"Wed",2.4031581193541505
"Sawari (JED)",23,"Thu",0
"Sawari (JED)",23,"Fri",5.607368945159684
"Sawari (JED)",23,"Sat",2.4031581193541505
"Sedyan (HA)",0,"Sun",0
"Sedyan (HA)",0,"Mon",1.602105412902767
"Sedyan (HA)",0,"Tue",2.4031581193541505
"Sedyan (HA)",0,"Wed",0
"Sedyan (HA)",0,"Thu",0.8010527064513835
"Sedyan (HA)",0,"Fri",0
"Sedyan (HA)",0,"Sat",0
"Sedyan (HA)",1,"Sun",0
"Sedyan (HA)",1,"Mon",0
"Sedyan (HA)",1,"Tue",0
"Sedyan (HA)",1,"Wed",0
"Sedyan (HA)",1,"Thu",0.8010527064513835
"Sedyan (HA)",1,"Fri",0
"Sedyan (HA)",1,"Sat",0
"Sedyan (HA)",2,"Sun",0
"Sedyan (HA)",2,"Mon",0
"Sedyan (HA)",2,"Tue",0
"Sedyan (HA)",2,"Wed",0
"Sedyan (HA)",2,"Thu",0
"Sedyan (HA)",2,"Fri",0
"Sedyan (HA)",2,"Sat",0
"Sedyan (HA)",3,"Sun",0
"Sedyan (HA)",3,"Mon",0
"Sedyan (HA)",3,"Tue",0
"Sedyan (HA)",3,"Wed",0
"Sedyan (HA)",3,"Thu",0
"Sedyan (HA)",3,"Fri",0
"Sedyan (HA)",3,"Sat",0
"Sedyan (HA)",4,"Sun",0
"Sedyan (HA)",4,"Mon",0
"Sedyan (HA)",4,"Tue",0
"Sedyan (HA)",4,"Wed",0
"Sedyan (HA)",4,"Thu",0
"Sedyan (HA)",4,"Fri",0
"Sedyan (HA)",4,"Sat",0
"Sedyan (HA)",5,"Sun",0
"Sedyan (HA)",5,"Mon",0
"Sedyan (HA)",5,"Tue",0
"Sedyan (HA)",5,"Wed",0
"Sedyan (HA)",5,"Thu",0
"Sedyan (HA)",5,"Fri",0
"Sedyan (HA)",5,"Sat",0
"Sedyan (HA)",6,"Sun",0
"Sedyan (HA)",6,"Mon",0
"Sedyan (HA)",6,"Tue",0
"Sedyan (HA)",6,"Wed",0
"Sedyan (HA)",6,"Thu",0
"Sedyan (HA)",6,"Fri",0
"Sedyan (HA)",6,"Sat",0
"Sedyan (HA)",7,"Sun",0
"Sedyan (HA)",7,"Mon",0
"Sedyan (HA)",7,"Tue",0
"Sedyan (HA)",7,"Wed",0
"Sedyan (HA)",7,"Thu",0
"Sedyan (HA)",7,"Fri",0
"Sedyan (HA)",7,"Sat",0
"Sedyan (HA)",8,"Sun",0
"Sedyan (HA)",8,"Mon",0
"Sedyan (HA)",8,"Tue",0
"Sedyan (HA)",8,"Wed",0
"Sedyan (HA)",8,"Thu",0
"Sedyan (HA)",8,"Fri",0
"Sedyan (HA)",8,"Sat",0
"Sedyan (HA)",9,"Sun",0
"Sedyan (HA)",9,"Mon",0
"Sedyan (HA)",9,"Tue",0
"Sedyan (HA)",9,"Wed",0
"Sedyan (HA)",9,"Thu",0
"Sedyan (HA)",9,"Fri",0
"Sedyan (HA)",9,"Sat",0
"Sedyan (HA)",10,"Sun",0
"Sedyan (HA)",10,"Mon",0
"Sedyan (HA)",10,"Tue",0
"Sedyan (HA)",10,"Wed",0
"Sedyan (HA)",10,"Thu",0
"Sedyan (HA)",10,"Fri",0
"Sedyan (HA)",10,"Sat",0
"Sedyan (HA)",11,"Sun",0
"Sedyan (HA)",11,"Mon",0
"Sedyan (HA)",11,"Tue",0
"Sedyan (HA)",11,"Wed",1.602105412902767
"Sedyan (HA)",11,"Thu",0
"Sedyan (HA)",11,"Fri",0
"Sedyan (HA)",11,"Sat",0
"Sedyan (HA)",12,"Sun",0.8010527064513835
"Sedyan (HA)",12,"Mon",0
"Sedyan (HA)",12,"Tue",0
"Sedyan (HA)",12,"Wed",0
"Sedyan (HA)",12,"Thu",0
"Sedyan (HA)",12,"Fri",0
"Sedyan (HA)",12,"Sat",0.8010527064513835
"Sedyan (HA)",13,"Sun",0
"Sedyan (HA)",13,"Mon",0.8010527064513835
"Sedyan (HA)",13,"Tue",0.8010527064513835
"Sedyan (HA)",13,"Wed",0.8010527064513835
"Sedyan (HA)",13,"Thu",0.8010527064513835
"Sedyan (HA)",13,"Fri",0.8010527064513835
"Sedyan (HA)",13,"Sat",0
"Sedyan (HA)",14,"Sun",1.602105412902767
"Sedyan (HA)",14,"Mon",0
"Sedyan (HA)",14,"Tue",1.602105412902767
"Sedyan (HA)",14,"Wed",0
"Sedyan (HA)",14,"Thu",0.8010527064513835
"Sedyan (HA)",14,"Fri",0
"Sedyan (HA)",14,"Sat",0.8010527064513835
"Sedyan (HA)",15,"Sun",0
"Sedyan (HA)",15,"Mon",0
"Sedyan (HA)",15,"Tue",0
"Sedyan (HA)",15,"Wed",0.8010527064513835
"Sedyan (HA)",15,"Thu",0
"Sedyan (HA)",15,"Fri",1.602105412902767
"Sedyan (HA)",15,"Sat",0.8010527064513835
"Sedyan (HA)",16,"Sun",0.8010527064513835
"Sedyan (HA)",16,"Mon",0
"Sedyan (HA)",16,"Tue",1.602105412902767
"Sedyan (HA)",16,"Wed",0.8010527064513835
"Sedyan (HA)",16,"Thu",0
"Sedyan (HA)",16,"Fri",1.602105412902767
"Sedyan (HA)",16,"Sat",0
"Sedyan (HA)",17,"Sun",0
"Sedyan (HA)",17,"Mon",0.8010527064513835
"Sedyan (HA)",17,"Tue",0.8010527064513835
"Sedyan (HA)",17,"Wed",0
"Sedyan (HA)",17,"Thu",0.8010527064513835
"Sedyan (HA)",17,"Fri",0.8010527064513835
"Sedyan (HA)",17,"Sat",0
"Sedyan (HA)",18,"Sun",0
"Sedyan (HA)",18,"Mon",1.602105412902767
"Sedyan (HA)",18,"Tue",0
"Sedyan (HA)",18,"Wed",0
"Sedyan (HA)",18,"Thu",0.8010527064513835
